Date,Time,File,Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,0,1.01,18,E,instruct1,13341,TRUE,0,13373,13399,instruct1,13349,correcte,1533,correcti,1100,instruct2,13299,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,0,1.02,23,I,correcte,1523,TRUE,0,13373,13399,instruct1,13349,correcte,1533,correcti,1100,instruct2,13299,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,0,1.03,57,SPACE,correcti,1089,TRUE,0,13373,13399,instruct1,13349,correcte,1533,correcti,1100,instruct2,13299,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,0,1.04,57,SPACE,instruct2,13293,TRUE,0,13373,13399,instruct1,13349,correcte,1533,correcti,1100,instruct2,13299,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,1,19.02,23,I,footer,1349,TRUE,79293,26,1000,speed1,0,footer,1350,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,2,10.02,18,E,footer,700,TRUE,60662,26,1016,speed2,0,footer,700,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,3,26.02,23,I,footer,1198,TRUE,94492,27,1000,speed3,0,footer,1199,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,4,23.02,18,E,footer,910,TRUE,88476,28,1000,speed4,0,footer,916,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,5,11.02,23,I,footer,1048,TRUE,62378,29,1000,speed5,0,footer,1050,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,6,4.02,18,E,footer,783,TRUE,48179,29,1000,speed6,0,footer,783,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,7,24.02,18,E,footer,882,FALSE,90392,29,1000,speed7,0,footer,883,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,8,31.02,18,E,footer,1726,TRUE,105708,29,1016,speed8,0,footer,1733,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,9,3.02,23,I,footer,1132,TRUE,46046,29,1000,speed9,0,footer,1133,
4/9/2015,11:28:41 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,1,1,1,10,30.02,18,E,footer,1198,TRUE,103508,26,1000,speed10,0,footer,1200,
