Date,Time,File,Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,0,1.01,18,E,instruct1,16270,TRUE,0,611,1007,instruct1,16283,correcte,1833,correcti,1316,instruct2,14783,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,0,1.02,23,I,correcte,1823,TRUE,0,611,1007,instruct1,16283,correcte,1833,correcti,1316,instruct2,14783,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,0,1.03,57,SPACE,correcti,1305,TRUE,0,611,1007,instruct1,16283,correcte,1833,correcti,1316,instruct2,14783,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,0,1.04,57,SPACE,instruct2,14780,TRUE,0,611,1007,instruct1,16283,correcte,1833,correcti,1316,instruct2,14783,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,1,18.02,23,I,footer,1001,TRUE,79218,27,1000,speed1,0,footer,1017,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,2,30.02,18,E,footer,916,TRUE,106951,26,1016,speed2,0,footer,916,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,3,21.02,23,I,footer,1995,TRUE,85352,27,1000,speed3,0,footer,2000,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,4,10.02,18,E,footer,921,TRUE,60786,28,1000,speed4,0,footer,933,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,5,14.02,23,I,footer,1411,TRUE,69920,28,1016,speed5,0,footer,1417,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,6,27.02,18,E,footer,881,TRUE,100417,29,1000,speed6,0,footer,883,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,7,5.02,23,I,footer,1359,TRUE,47837,29,1000,speed7,0,footer,1367,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,8,20.02,18,E,footer,1188,TRUE,83135,28,1016,speed8,0,footer,1201,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,9,2.02,23,I,footer,5085,TRUE,35222,31,1000,speed9,0,footer,5099,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,10,15.02,18,E,footer,1074,TRUE,72353,27,1016,speed10,0,footer,1083,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,11,25.02,23,I,footer,1004,TRUE,96367,27,1000,speed11,0,footer,1017,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,12,24.02,18,E,footer,1321,TRUE,94034,27,1000,speed12,0,footer,1333,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,13,26.02,18,E,footer,1010,TRUE,98384,27,1016,speed13,0,footer,1017,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,14,6.02,18,E,footer,1447,TRUE,50204,28,1000,speed14,0,footer,1450,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,15,16.02,23,I,footer,1567,TRUE,74452,28,1000,speed15,0,footer,1583,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,16,22.02,18,E,footer,955,TRUE,88352,26,1016,speed16,0,footer,967,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,17,8.02,23,I,footer,2576,TRUE,54987,29,1000,speed17,0,footer,2583,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,18,9.02,18,E,footer,1201,TRUE,58570,27,1000,speed18,0,footer,1216,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,19,4.02,18,E,footer,2314,TRUE,44521,27,1000,speed19,0,footer,2316,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,20,17.02,23,I,footer,1168,TRUE,77035,28,1000,speed20,0,footer,1183,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,21,28.02,18,E,footer,1038,FALSE,102300,27,1001,speed21,0,footer,1050,
4/16/2015,11:48:51 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,20,2,1,22,23.02,23,I,footer,2668,TRUE,90335,27,1016,speed22,0,footer,2683,
