Date,Time,File,Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,0,1.01,18,E,instruct1,25155,TRUE,0,6324,6354,instruct1,25165,correcte,1500,correcti,1250,instruct2,18482,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,0,1.02,23,I,correcte,1481,TRUE,0,6324,6354,instruct1,25165,correcte,1500,correcti,1250,instruct2,18482,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,0,1.03,57,SPACE,correcti,1240,TRUE,0,6324,6354,instruct1,25165,correcte,1500,correcti,1250,instruct2,18482,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,0,1.04,57,SPACE,instruct2,18478,TRUE,0,6324,6354,instruct1,25165,correcte,1500,correcti,1250,instruct2,18482,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,1,11.02,23,I,footer,1336,TRUE,77698,31,1000,speed1,0,footer,1350,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,2,27.02,18,E,footer,1053,TRUE,113029,35,1000,speed2,0,footer,1067,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,3,6.02,23,I,footer,1692,TRUE,65183,32,1000,speed3,0,footer,1700,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,4,31.02,18,E,footer,1161,TRUE,122329,92,1000,speed4,0,footer,1166,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,5,20.02,23,I,footer,1757,TRUE,97430,34,1000,speed5,0,footer,1767,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,6,5.02,18,E,footer,1229,TRUE,62949,40,1001,speed6,0,footer,1233,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,7,7.02,23,I,footer,1119,TRUE,67883,36,1000,speed7,0,footer,1133,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,8,22.02,18,E,footer,1263,TRUE,102331,38,1016,speed8,0,footer,1267,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,9,16.02,23,I,footer,1303,TRUE,88715,34,1000,speed9,0,footer,1316,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,10,21.02,18,E,footer,1125,TRUE,100197,32,1000,speed10,0,footer,1134,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,11,23.02,23,I,footer,804,TRUE,104614,27,1016,speed11,0,footer,817,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,12,2.02,23,I,footer,2419,FALSE,52751,62,1000,speed12,0,footer,2433,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,13,26.02,18,E,footer,1413,TRUE,110613,34,1000,speed13,0,footer,1416,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,14,30.02,18,E,footer,1035,TRUE,120263,36,1016,speed14,0,footer,1050,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,15,3.02,23,I,footer,2578,TRUE,56184,40,1016,speed15,0,footer,2583,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,16,24.02,18,E,footer,1187,TRUE,106447,34,1016,speed16,0,footer,1200,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,17,4.02,23,I,footer,2163,TRUE,59783,36,1000,speed17,0,footer,2166,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,18,14.02,18,E,footer,1173,TRUE,84365,38,1000,speed18,0,footer,1183,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,19,15.02,18,E,footer,1150,TRUE,86548,35,1000,speed19,0,footer,1167,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,20,9.02,23,I,footer,1231,TRUE,72083,33,1016,speed20,0,footer,1233,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,21,18.02,23,I,footer,1065,TRUE,93481,31,1000,speed21,0,footer,1066,
4/14/2015,10:59:48 AM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,7,1,1,22,13.02,23,I,footer,1181,TRUE,82166,33,1016,speed22,0,footer,1183,
