Date,Time,File,Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,0,1.01,18,E,instruct1,19761,TRUE,0,5127,5154,instruct1,19765,correcte,1833,correcti,1716,instruct2,28882,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,0,1.02,23,I,correcte,1824,TRUE,0,5127,5154,instruct1,19765,correcte,1833,correcti,1716,instruct2,28882,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,0,1.03,57,SPACE,correcti,1705,TRUE,0,5127,5154,instruct1,19765,correcte,1833,correcti,1716,instruct2,28882,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,0,1.04,57,SPACE,instruct2,28876,TRUE,0,5127,5154,instruct1,19765,correcte,1833,correcti,1716,instruct2,28882,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,1,2.02,23,I,footer,1075,TRUE,57350,38,1000,speed1,0,footer,1083,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,2,6.02,18,E,footer,1056,TRUE,64816,33,1000,speed2,0,footer,1067,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,3,24.02,23,I,footer,880,TRUE,100081,31,1016,speed3,0,footer,884,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,4,7.02,18,E,footer,757,TRUE,66883,31,1000,speed4,0,footer,767,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,5,29.02,23,I,footer,1027,TRUE,108814,36,1000,speed5,0,footer,1033,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,6,19.02,18,E,footer,1648,TRUE,89465,37,1000,speed6,0,footer,1650,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,7,9.02,23,I,footer,649,TRUE,70600,42,1000,speed7,0,footer,650,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,8,16.02,18,E,footer,998,TRUE,83498,39,1001,speed8,0,footer,1000,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,9,21.02,23,I,footer,784,TRUE,94081,38,1000,speed9,0,footer,800,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,10,20.02,18,E,footer,958,TRUE,92115,33,1000,speed10,0,footer,966,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,11,12.02,23,I,footer,587,TRUE,75966,29,1000,speed11,0,footer,600,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,12,26.02,18,E,footer,781,TRUE,103748,32,1000,speed12,0,footer,783,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,13,23.02,18,E,footer,850,TRUE,98198,29,1016,speed13,0,footer,867,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,14,8.02,18,E,footer,943,TRUE,68650,30,1000,speed14,0,footer,950,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,15,13.02,23,I,footer,723,TRUE,77566,33,1000,speed15,0,footer,733,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,16,5.02,18,E,footer,726,TRUE,63083,33,1000,speed16,0,footer,733,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,17,30.02,23,I,footer,770,TRUE,110847,35,1000,speed17,0,footer,783,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,18,14.02,23,I,footer,598,FALSE,79299,35,1000,speed18,0,footer,600,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,19,10.02,18,E,footer,919,TRUE,72250,31,1016,speed19,0,footer,933,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,20,31.02,23,I,footer,978,TRUE,112630,29,1000,speed20,0,footer,983,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,21,11.02,23,I,footer,754,TRUE,74199,32,1000,speed21,0,footer,767,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,22,22.02,23,I,footer,1312,TRUE,95881,40,1000,speed22,0,footer,1317,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,23,3.02,23,I,footer,640,TRUE,59433,38,1000,speed23,0,footer,650,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,24,4.02,23,I,footer,990,TRUE,61083,32,1000,speed24,0,footer,1000,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,25,17.02,18,E,footer,854,TRUE,85499,33,1000,speed25,0,footer,866,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,26,28.02,18,E,footer,704,TRUE,107097,30,1000,speed26,0,footer,717,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,27,15.02,18,E,footer,1573,TRUE,80899,34,1016,speed27,0,footer,1583,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,28,18.02,23,I,footer,1092,TRUE,87365,31,1000,speed28,0,footer,1100,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,29,27.02,23,I,footer,550,TRUE,105531,34,1000,speed29,0,footer,566,
4/15/2015,1:11:55 PM,C:\Users\uqebake1\Desktop\SIP\speed task\speedtask1.csv,15,1,1,30,25.02,23,I,footer,764,TRUE,101981,32,1000,speed30,0,footer,767,
